Autor1,Gênero_Autor1,Autor2,Gênero_Autor2,Peso
Brenner H. O. Rios,Homem,Pedro Amorim,Homem,1
Brenno Nascimento,Homem,Davi Viana,Homem,1
Brenno Nascimento,Homem,Felipe Silva,Homem,2
Brenno Nascimento,Homem,Gabriel Costa,Homem,1
Brenno Nascimento,Homem,Geraldo Braz Junior,Homem,1
Brenno Nascimento,Homem,Italo Dovera,Homem,1
Brenno Nascimento,Homem,Luis Rivero,Homem,2
Brenno Nascimento,Homem,Matheus Bessa,Homem,1
Brenno Nascimento,Homem,Rafael Gomes,Mulher,1
Breno M. Barra,Homem,Caio C. Dias,Homem,1
Breno M. Barra,Homem,Matheus E. Franco,Homem,1
Breno M. Barra,Homem,Rosana A. Moreira,Mulher,1
Breno Machado,Homem,Italo Cunha,Homem,1
Breno Sousa,Homem,Fábio Bezerra,Homem,1
Breno Sousa,Homem,Paulo Cerqueira,Homem,1
Breno Sousa,Homem,Rafael Santos,Homem,1
Bruna A. da Silva,Homem,Cleber Zanchettin,Homem,1
Bruna A. da Silva,Homem,David Macedo,Homem,1
Bruna A. da Silva,Homem,Gabriel O. Ramos,Homem,1
Bruna A. da Silva,Homem,Paulo F. C. Barbosa,Homem,1
Bruna A. da Silva,Homem,Renato M. de Moraes,Homem,2
Bruna Diirr,Mulher,Juliana C. S. do Outão,Mulher,1
Bruna Diirr,Mulher,Rodrigo Pereira dos Santos,Homem,1
Bruna Diirr,Mulher,Sofia M. B. Machado,Mulher,1
Bruna Diirr,Mulher,Victor M. G. Chaves,Homem,1
Bruna M. Dalmoro,Mulher,Soraia R. Musse,Mulher,1
Bruna M. O. S. Cordeiro,Mulher,Fábio M. Costa,Homem,1
Bruna M. O. S. Cordeiro,Mulher,Roberto Rodrigues Filho,Homem,1
Bruna Mariana F. de Souza,Mulher,Fabiola Guerra Nakamura,Mulher,2
Bruna Mariana F. de Souza,Mulher,Jeovana Leão,Mulher,2
Bruna Mariana F. de Souza,Mulher,Julia Luiza da Conceição,Mulher,1
Bruna Mariana F. de Souza,Mulher,Juliana Magalhães,Mulher,1
Bruna Mariana F. de Souza,Mulher,Julis Figueira de Araújo,Homem,2
Bruna Mariana F. de Souza,Mulher,Kalil Ferreira,Homem,2
Bruna Mariana F. de Souza,Mulher,Mariana Barros,Mulher,2
Bruna Mariana F. de Souza,Mulher,Rosiane Freitas,Mulher,1
Bruna Mariana F. de Souza,Mulher,Tanara Lauschner,Mulher,2
Bruna Oenning Amador,Mulher,Lara Morgado da Silva Santos,Mulher,2
Bruna Oenning Amador,Mulher,Mayara Dal Vesco Hoger,Mulher,2
Bruna Oenning Amador,Mulher,Patricia Abe Turato,Mulher,2
Bruna Oenning Amador,Mulher,Rita Cristina Galarraga Berardi,Mulher,2
Bruna Oenning Amador,Mulher,Silvia Amelia Bim,Mulher,2
Bruna Soares,Mulher,Bruno Matias,Homem,1
Bruna Soares,Mulher,Everton Cavalcante,Homem,1
Bruna Soares,Mulher,Felipe Rocha,Homem,1
Bruna Soares,Mulher,Oswaldo de Oliveira,Homem,1
Bruna Soares,Mulher,Sâmela Ferreira,Mulher,1
Bruna Soares,Mulher,Thais Batista,Mulher,1
Bruna Souza,Mulher,Emmerson Silva,Homem,1
Bruna Souza,Mulher,Miguel Oliveira,Homem,1
Bruna Souza,Mulher,Neila Xavier,Mulher,1
Bruno A. Bonifácio,Homem,César França,Homem,1
Bruno A. Bonifácio,Homem,Franciney O. Lima,Homem,1
Bruno Albertini,Homem,Vitor Finotti,Homem,1
Bruno B. Boniati,Homem,Christiane G. von Wangenheim,Mulher,1
Bruno B. Boniati,Homem,Giani Petri,Mulher,1
Bruno Bandeira,Homem,Márcia R. Cerioli,Mulher,1
Bruno Bandeira,Homem,Petrucio Viana,Homem,1
Bruno Clemente,Homem,Bruno Coutinho,Homem,1
Bruno Clemente,Homem,Paulo Sabaini,Homem,1
Bruno Coutinho,Homem,Paulo Sabaini,Homem,1
Bruno César Vani,Homem,César Silva,Homem,1
Bruno César Vani,Homem,Jessica Viana,Mulher,1
Bruno César Vani,Homem,Melissa Zanatta,Mulher,1
Bruno Demattos Nogueira,Homem,Fabricio Murai,Homem,2
Bruno Demattos Nogueira,Homem,Francisco Galuppo Azevedo,Homem,2
Bruno Dias,Homem,Javier Marenco,Homem,1
Bruno Dias,Homem,Nelson Maculan,Homem,1
Bruno Dias,Homem,Rosiane Freitas,Mulher,1
Bruno Dourado Miranda,Homem,Romulo Silva de Oliveira,Homem,1
Bruno Duarte,Homem,Dierli M. da R. Maschio,Homem,1
Bruno Duarte,Homem,Jean Patric da Costa,Homem,1
Bruno Duarte,Homem,Marcelo Teixeira,Homem,1
Bruno Gadelha,Homem,Fabian de Oliveira Lopes,Homem,1
Bruno Gadelha,Homem,Gustavo Martins,Homem,1
Bruno Gadelha,Homem,João Gustavo Kienen,Homem,1
Bruno Gadelha,Homem,Julia Luiza da Conceição,Mulher,1
Bruno Gadelha,Homem,Rosiane Freitas,Mulher,2
Bruno Gadelha,Homem,Sérgio Anders,Homem,1
Bruno Henrique Ribeiro da Fonseca,Homem,Douglas Silva Domingues,Homem,1
Bruno Kalel da Silva,Homem,Fábio José Alves,Homem,1
Bruno Kalel da Silva,Homem,Gabryella Rocha Rodrigues,Mulher,1
Bruno Kalel da Silva,Homem,Leonardo da Silva Moraes,Homem,1
Bruno Kalel da Silva,Homem,Rita Rocha Kasahara,Mulher,1
Bruno L. Netto,Homem,Fábio Botler,Homem,1
Bruno Marques Cremonezi,Homem,Michele Nogueira Lima,Mulher,1
Bruno Martini,Homem,Gilson Helfer,Homem,1
Bruno Martini,Homem,Jorge Barbosa,Homem,1
Bruno Martini,Homem,Reginaldo Santos,Homem,1
Bruno Masquio,Homem,Guilherme de C. M. Gomes,Homem,2
Bruno Masquio,Homem,Jayme L. Szwarcfiter,Homem,4
Bruno Masquio,Homem,Paulo E. D. Pinto,Homem,3
Bruno Masquio,Homem,Paulo Pinto,Homem,1
Bruno Masquio,Homem,Vinicius F. Santos,Homem,2
Bruno Matias,Homem,Everton Cavalcante,Homem,1
Bruno Matias,Homem,Felipe Rocha,Homem,1
Bruno Matias,Homem,Oswaldo de Oliveira,Homem,1
Bruno Matias,Homem,Sâmela Ferreira,Mulher,1
Bruno Matias,Homem,Thais Batista,Mulher,1
Bruno Merlin,Homem,Heleno Fülber,Homem,1
Bruno Merlin,Homem,João Ferreira,Homem,1
Bruno Merlin,Homem,Leonardo Zamprogno,Homem,1
Bruno Monteiro,Homem,Vinicius F. Santos,Homem,1
Bruno Mota,Homem,Eduardo Maroñas Monks,Homem,1
Bruno Mota,Homem,Guilherme Bayer Scheneider,Homem,1
Bruno Mota,Homem,Helida Santos,Mulher,1
Bruno Mota,Homem,Jorge Barbosa,Homem,1
Bruno Mota,Homem,João Tavares,Homem,1
Bruno Mota,Homem,Renata Hax Sander Reiser,Mulher,1
Bruno Mota,Homem,Rodrigo Real,Homem,1
Bruno N. M. S. Conte,Homem,Roberto C. L. de Oliveira,Homem,1
Bruno N. M. S. Conte,Homem,Thiago N.M. S. Conte,Homem,1
Bruno O. Goulart,Homem,Carolina Xavier,Mulher,1
Bruno O. Goulart,Homem,João Gabriel R. Silva,Homem,1
Bruno O. Goulart,Homem,Maria Júlia M. Schettini,Mulher,1
Bruno O. Goulart,Homem,Samuel O. Silva,Homem,1
Bruno Oliveira,Homem,Felipe A. Ferreira,Homem,1
Bruno Oliveira,Homem,Hélio Lopes,Homem,1
Bruno Oliveira,Homem,Rodrigo V. Kassick,Homem,1
Bruno Oliveira,Homem,Vinícius Furlan,Homem,1
Bruno Pasqualotto Cavalar,Homem,Yoshiharu Kohayakawa,Homem,1
Bruno Pereira,Homem,Francisco Henrique Ferreira,Homem,1
Bruno Pereira,Homem,Marcio Imamura,Homem,1
Bruno Pereira,Homem,Rodrigo Pereira dos Santos,Homem,1
Bruno Santos,Homem,Franciely Souza,Mulher,1
Bruno Santos,Homem,Hugo Santos,Homem,1
Bruno Santos,Homem,Irandir Amorim,Homem,1
Bruno Santos,Homem,Maria Silva,Mulher,1
Bruno Silvestre,Homem,Eliseu Germano,Homem,1
Bruno Silvestre,Homem,Sergio Carvalho,Homem,1
Bruno Zatt,Homem,Daniel M. Palomino,Homem,1
Bruno Zatt,Homem,Marcelo S. Porto,Homem,1
Bruno Zatt,Homem,Wagner I. Penny,Homem,1
Bruno de Carvalho Albertini,Homem,Vivian Kimie Isuyama,Mulher,1
Bárbara A. Ramos,Mulher,Elaine Rangel Seixas,Mulher,1
Bárbara A. Ramos,Mulher,Flávio Luiz Seixas,Homem,1
Bárbara D. Duarte,Mulher,Juliana Espíndola Botelho,Mulher,1
Bárbara D. Duarte,Mulher,Mirella M. Moro,Mulher,1
Bárbara Moreira Drummond,Mulher,José Viterbo,Homem,1
Bárbara Moreira Drummond,Mulher,Luciana Cardoso de Castro Salgado,Mulher,1
Bárbara Soares,Mulher,Felipe Barbalho,Homem,1
Bárbara Soares,Mulher,Flavia C. Delicato,Mulher,1
Bárbara Soares,Mulher,Lucas Santos,Homem,1
Bárbara Soares,Mulher,Paulo F. Pires,Homem,1
Bárbara Soares,Mulher,Thais Batista,Mulher,1
Bárbara Stéphanie Neves Oliveira,Mulher,Carla Ilane Moreira Bezerra,Mulher,1
Bárbara Stéphanie Neves Oliveira,Mulher,Joyce Nayne Araújo Nascimento,Mulher,1
Bárbara Stéphanie Neves Oliveira,Mulher,Maria Tassiane Barros de Lima,Mulher,1
Bárbara Stéphanie Neves Oliveira,Mulher,Nayara Maria Costa de Mesquita,Mulher,1
Bárbara Stéphanie Neves Oliveira,Mulher,Paulo de Tarso Guerra Oliveira,Homem,1
Cabral Lima,Homem,Daniel Menasch,Homem,2
Cabral Lima,Homem,Italo Cunha,Homem,2
Cabral Lima,Homem,Leandro P. de Aguiar,Homem,2
Caciele Catiussa Ibarro Barbosa Lara,Mulher,Dariane Abich,Mulher,1
Caciele Catiussa Ibarro Barbosa Lara,Mulher,Rafael Parizi,Homem,1
Caio C. Dias,Homem,Matheus E. Franco,Homem,1
Caio C. Dias,Homem,Rosana A. Moreira,Mulher,1
Caio Flexa,Homem,Sergio Viademonte,Homem,1
Caio Flexa,Homem,Walisson Gomes,Homem,1
Caio Rabello,Homem,Cleidson Souza,Homem,1
Caio Rabello,Homem,Gustavo Pinto,Homem,1
Caio Rabello,Homem,Leonardo Furtado,Homem,1
Caique Souza,Homem,Esdras Bispo Jr.,Homem,1
Caique Souza,Homem,Lucas Costa,Homem,1
Calebe Conceição,Homem,Carla Aquino,Mulher,1
Calebe Conceição,Homem,Glederson Santos,Homem,1
Calebe Conceição,Homem,Pedro Mietliki,Homem,1
Camila D. Guerra,Mulher,Jonas B. C. Máximo,Homem,1
Camila D. Guerra,Mulher,Marcelo M. Silva,Homem,1
Camila D. Guerra,Mulher,Maria Simone Nunes,Mulher,1
Camila D. Guerra,Mulher,Marianna Severo,Mulher,1
Camila D. Guerra,Mulher,Paulo A. C. Aguilar,Homem,1
Camila D. Guerra,Mulher,Valdemir de Queiroz Neto,Homem,1
Camila Gusmão,Mulher,Karla Figueiredo,Mulher,1
Camila Gusmão,Mulher,Walkir A. T. Brito,Homem,1
Camila Laricchia,Mulher,Denise Siloto,Mulher,1
Camila Laricchia,Mulher,Elisa Rocha,Mulher,1
Camila Laricchia,Mulher,Flávia Villela,Mulher,1
Camila Laricchia,Mulher,Francisco Campos,Homem,1
Camila Laricchia,Mulher,Gabriel SantClair,Homem,1
Camila Laricchia,Mulher,Janaina Gomide,Mulher,1
Camila Laricchia,Mulher,Julia Godinho,Mulher,1
Camila Laricchia,Mulher,Júlia Marotti,Mulher,1
Camila Laricchia,Mulher,Laura Emmanuella de Oliveira,Mulher,1
Camila Laricchia,Mulher,Milena Estanislau,Mulher,1
Camila Laricchia,Mulher,Tabatta Martins,Mulher,1
Camila Laricchia,Mulher,Valeria Nunes Belmonte,Mulher,1
Camila N. Soares,Mulher,Leticia L. Leite,Mulher,1
Camila N. Soares,Mulher,Maristela Holanda,Mulher,1
Camila Sass,Mulher,Carla Rodriguez,Mulher,1
Camila Sass,Mulher,Denise Goya,Mulher,1
Camila Sass,Mulher,Lara Tenore,Mulher,1
Camila Sass,Mulher,Lidia Ferreira,Mulher,1
Camila Sass,Mulher,Maria Eduarda Brandão,Mulher,1
Camila Sass,Mulher,Melissa Lins,Mulher,1
Camila Sass,Mulher,Poliana Ferreira,Mulher,1
Camila Sass,Mulher,Rafaela V. Rocha,Mulher,1
Camila Sass,Mulher,Rosimeire Santana,Mulher,1
Camille Jesus,Mulher,Roberto A. Bittencourt,Homem,1
Carina Machado de Farias,Mulher,Everton Dias de A. Silva,Homem,1
Carina Machado de Farias,Mulher,Fellipe Pereira Azevedo,Homem,1
Carina Machado de Farias,Mulher,José Elias de Jesus Dias,Homem,1
Carina Machado de Farias,Mulher,Sarah Barbosa de Deus,Mulher,1
Carina Machado de Farias,Mulher,Steffany Caroline Carvalho Freire,Mulher,1
Carina Oliveira,Mulher,Carlo Oliveira,Homem,2
Carina Oliveira,Mulher,Daniel Saraiva,Homem,2
Carina Oliveira,Mulher,Daniel Victor Saraiva,Homem,1
Carina Oliveira,Mulher,Edgar Oliveira,Homem,1
Carina Oliveira,Mulher,Erica Gallindo,Mulher,1
Carina Oliveira,Mulher,Helen Abdala R. Ferreira,Mulher,1
Carina Oliveira,Mulher,Helen Ferreira,Mulher,1
Carina Oliveira,Mulher,Jaciana B. da Silva,Mulher,1
Carina Oliveira,Mulher,Joyce Quintino,Mulher,1
Carina Oliveira,Mulher,Lindemberg Nascimento,Homem,1
Carina Oliveira,Mulher,Marcia N. Viana,Mulher,1
Carina Oliveira,Mulher,Mércia Ferreira,Mulher,1
Carina Oliveira,Mulher,Reinaldo B. Braga,Homem,6
Carina Oliveira,Mulher,Renato Alves,Homem,1
Carina Oliveira,Mulher,Silas Pereira,Homem,1
Carina T. de Oliveira,Mulher,Daniel Victor Saraiva,Homem,1
Carina T. de Oliveira,Mulher,Reinaldo B. Braga,Homem,1
Carina T. de Oliveira,Mulher,Silas S. L. Pereira,Homem,1
Carla Adriana Ferreira da Silva,Mulher,Diego Zabot,Homem,1
Carla Adriana Ferreira da Silva,Mulher,Ecivaldo de Souza Matos,Homem,1
Carla Adriana Ferreira da Silva,Mulher,Gracielle Oliveira Tavares,Mulher,1
Carla Adriana Ferreira da Silva,Mulher,Juliana M. Oliveira dos Santos,Mulher,1
Carla Aquino,Mulher,Glederson Santos,Homem,1
Carla Aquino,Mulher,Pedro Mietliki,Homem,1
Carla Castanho,Mulher,Carla Cavalcante Koike,Mulher,1
Carla Castanho,Mulher,Carla Koike,Mulher,3
Carla Castanho,Mulher,Dilma Da Silva,Mulher,1
Carla Castanho,Mulher,Edna Canedo,Mulher,1
Carla Castanho,Mulher,Eduardo Silva,Homem,1
Carla Castanho,Mulher,Eduardo Spies,Homem,1
Carla Castanho,Mulher,Eric Hans M. da Silva,Homem,1
Carla Castanho,Mulher,Ian Nery Bandeira,Homem,1
Carla Castanho,Mulher,João Laterza,Homem,1
Carla Castanho,Mulher,Kailany Ketulhe,Mulher,1
Carla Castanho,Mulher,Maristela Holanda,Mulher,5
Carla Castanho,Mulher,Mirella M. Moro,Mulher,1
Carla Castanho,Mulher,Roberta B. Oliveira,Mulher,4
Carla Castanho,Mulher,Tais A. Oliveira,Mulher,1
Carla Castanho,Mulher,Thamires P. Silva,Mulher,1
Carla Castanho,Mulher,Victor Alves,Homem,1
Carla Cavalcante Koike,Mulher,Fernanda de Sousa,Mulher,1
Carla Cavalcante Koike,Mulher,Maria Eduarda Santos,Mulher,1
Carla Cavalcante Koike,Mulher,Maristela Holanda,Mulher,3
Carla Cavalcante Koike,Mulher,Roberta B. Oliveira,Mulher,3
Carla Cavalcante Koike,Mulher,Tais A. Oliveira,Mulher,1
Carla Cavalcante Koike,Mulher,Thamires P. Silva,Mulher,1
Carla Cavalcante Koike,Mulher,Vinicius R. P. Borges,Homem,1
Carla Delgado,Mulher,Daniel Menasch,Homem,1
Carla Delgado,Mulher,Felipe Assis,Homem,1
Carla Delgado,Mulher,João Ismael Pinheiro,Homem,1
Carla Delgado,Mulher,Mateus S. Nogueira,Homem,1
Carla Denise Castanho,Mulher,Ingrid Santana,Mulher,1
Carla Grossl,Mulher,Déborah Kosak Klagenberg,Mulher,1
Carla Grossl,Mulher,Kemely Kedny Pezzini,Mulher,1
Carla Grossl,Mulher,Letícia Hümmelgen,Mulher,1
Carla Grossl,Mulher,Nágila Cristina Hinckel,Mulher,1
Carla Grossl,Mulher,Thainá Schroeder Ribeiro,Mulher,1
Carla Ilane Moreira Bezerra,Mulher,Gustavo Ivens Oliveira Silva,Homem,1
Carla Ilane Moreira Bezerra,Mulher,José Robertty de Freitas Costa,Homem,2
Carla Ilane Moreira Bezerra,Mulher,Joyce Nayne Araújo Nascimento,Mulher,1
Carla Ilane Moreira Bezerra,Mulher,Maria Tassiane Barros de Lima,Mulher,1
Carla Ilane Moreira Bezerra,Mulher,Mateus Lima Alves,Homem,1
Carla Ilane Moreira Bezerra,Mulher,Nayara Maria Costa de Mesquita,Mulher,1
Carla Ilane Moreira Bezerra,Mulher,Paulo Miranda e Silva Sousa,Homem,1
Carla Ilane Moreira Bezerra,Mulher,Paulo de Tarso Guerra Oliveira,Homem,1
Carla Ilane Moreira Bezerra,Mulher,Victor de Souza Lima,Homem,1
Carla Ilane Moreira Bezerra,Mulher,Wladimir Araújo Tavares,Homem,1
Carla K. de M. Marques,Mulher,Francisca Aparecida P. Pinto,Mulher,1
Carla K. de M. Marques,Mulher,Henrique J. A. Holanda,Homem,1
Carla Koike,Mulher,Edna Canedo,Mulher,1
Carla Koike,Mulher,Eric Hans M. da Silva,Homem,1
Carla Koike,Mulher,João Laterza,Homem,1
Carla Koike,Mulher,Kailany Ketulhe,Mulher,1
Carla Koike,Mulher,Maristela Holanda,Mulher,3
Carla Koike,Mulher,Mirella M. Moro,Mulher,1
Carla Koike,Mulher,Roberta B. Oliveira,Mulher,3
Carla M. D. S. Freitas,Mulher,Jorge A. Wagner Filho,Homem,1
Carla M. D. S. Freitas,Mulher,Luciana Nedel,Mulher,1
Carla M. Paxiúba,Mulher,Josivan R. Reis,Homem,1
Carla M. Paxiúba,Mulher,Luiz Henrique C. Nunes,Homem,1
Carla M. Paxiúba,Mulher,Mariana W. B. Nascimento,Mulher,1
Carla M. Paxiúba,Mulher,Márcio J. M. Ponte,Homem,1
Carla M. Paxiúba,Mulher,Roberto P. Nascimento,Homem,1
Carla Marina C. Paxiúba,Mulher,Celson Pantoja Lima,Homem,1
Carla N. Lintzmayer,Mulher,Cristina Fernandes,Mulher,2
Carla N. Lintzmayer,Mulher,Denis G. Fantinato,Homem,1
Carla N. Lintzmayer,Mulher,Eduardo Candido Xavier,Homem,1
Carla N. Lintzmayer,Mulher,Flávio K. Miyazawa,Homem,1
Carla N. Lintzmayer,Mulher,Lucas F. Muniz,Homem,1
Carla N. Lintzmayer,Mulher,Mário César San Felice,Homem,2
Carla Rodriguez,Mulher,Denise Goya,Mulher,1
Carla Rodriguez,Mulher,Lara Tenore,Mulher,1
Carla Rodriguez,Mulher,Lidia Ferreira,Mulher,1
Carla Rodriguez,Mulher,Maria Eduarda Brandão,Mulher,1
Carla Rodriguez,Mulher,Melissa Lins,Mulher,1
Carla Rodriguez,Mulher,Poliana Ferreira,Mulher,1
Carla Rodriguez,Mulher,Rafaela V. Rocha,Mulher,1
Carla Rodriguez,Mulher,Rosimeire Santana,Mulher,1
Carla Rodriguez,Mulher,Vladimir Rocha,Homem,1
Carla Sanches Nere dos Santos,Mulher,Igor Muzetti Pereira,Homem,1
Carla Sanches Nere dos Santos,Mulher,Vicente José Peixoto de Amorim,Homem,1
Carla Santos de Oliveira,Mulher,Carlos R. Beleti Junior,Homem,2
Carla Santos de Oliveira,Mulher,Daniela Eloise Flôr,Mulher,2
Carla Santos de Oliveira,Mulher,Eduardo Henrique Molina da Cruz,Homem,2
Carla Santos de Oliveira,Mulher,Natani Gabrieli Boço Cavalcante,Mulher,1
Carla Verônica Machado Marques,Mulher,Carlo Emmanoel Tolla de Oliveira,Homem,1
Carla Verônica Machado Marques,Mulher,Claudia Lage Rebello da Motta,Mulher,1
Carla Verônica Machado Marques,Mulher,Raquel Moreira Machado Fernandes,Mulher,1
Carla Verônica Marques,Mulher,Carlo Oliveira,Homem,1
Carla Verônica Marques,Mulher,Claudia Motta,Mulher,1
Carlo Emmanoel Tolla de Oliveira,Homem,Claudia Lage Rebello da Motta,Mulher,1
Carlo Emmanoel Tolla de Oliveira,Homem,Raquel Moreira Machado Fernandes,Mulher,1
Carlo Kleber da Silva Rodrigues,Homem,Rafael Zerbini Alves da Mata,Homem,1
Carlo Kleber da Silva Rodrigues,Homem,Vladimir Emiliano Moreira Rocha,Homem,1
Carlo Oliveira,Homem,Claudia Motta,Mulher,1
Carlo Oliveira,Homem,Edgar Oliveira,Homem,1
Carlo Oliveira,Homem,Helen Ferreira,Mulher,1
Carlo Oliveira,Homem,Joyce Quintino,Mulher,1
Carlo Oliveira,Homem,Reinaldo B. Braga,Homem,1
Carlos A. G. Ferraz,Homem,David C. P. da Cunha,Homem,1
Carlos A. G. Ferraz,Homem,José C. F. M. Júnior,Homem,1
Carlos A. Silva,Homem,Cristiane N. Targa,Mulher,1
Carlos A. Silva,Homem,Gabriel A. D. Miranda,Homem,1
Carlos A. Silva,Homem,Geraldo Braz Junior,Homem,1
Carlos A. Silva,Homem,Gustavo Y. S. Azevedo,Homem,1
Carlos A. Silva,Homem,Kennedy Nunes,Homem,1
Carlos A. Silva,Homem,Lillia S. B. Silva,Mulher,1
Carlos A. Silva,Homem,Luis Rivero,Homem,1
Carlos A. Silva,Homem,Maikon Costa,Homem,1
Carlos A. Silva,Homem,Mateus F. L. Souza,Homem,1
Carlos A. Silva,Homem,Matheus S. Garofolo,Homem,1
Carlos A. Silva,Homem,Nathasha Pinto,Mulher,1
Carlos A. Silva,Homem,Simara Rocha,Mulher,1
Carlos A. Silva,Homem,Welton T. M. Sousa,Homem,1
Carlos A. T. Aguni,Homem,Daniel Cordeiro,Homem,1
Carlos Alberto Severiano Júnior,Homem,Cristiane N. Targa,Mulher,1
Carlos Alberto Severiano Júnior,Homem,Daniel B. F. Conrado,Homem,1
Carlos Alberto Severiano Júnior,Homem,Gabriel Novy,Homem,1
Carlos Alberto Severiano Júnior,Homem,Lara Cadar Cunha,Mulher,1
Carlos Alberto V. Campos,Homem,Elton F. de S. Soares,Homem,1
Carlos Alberto V. Campos,Homem,Leonardo Teteo,Homem,1
Carlos Alberto V. Campos,Homem,Pedro Moura,Homem,1
Carlos Augusto Martins,Homem,Flávia M. F. Ferreira,Mulher,1
Carlos Bravo Serrado,Homem,Daniel Sadoc Menasché,Homem,1
Carlos Bravo Serrado,Homem,Romeu Lustosa Pires,Homem,1
Carlos Brito,Homem,Francisco Airton Silva,Homem,1
Carlos Brito,Homem,Guto Leoni,Homem,1
Carlos Brito,Homem,Iure Fé,Homem,1
Carlos Brito,Homem,Laécio Rodrigues,Homem,1
Carlos E. Ferreira,Homem,Gabriel M. de Azevedo,Homem,1
Carlos Figueiredo,Homem,Lahis Almeida,Mulher,1
Carlos Figueiredo,Homem,Wilson Neto,Homem,2
Carlos H. P. Liberalino,Homem,Daniela C. Sena,Mulher,1
Carlos H. P. Liberalino,Homem,Francisco Chagas de Lima Júnior,Homem,1
Carlos Maurício Seródio Figueiredo,Homem,Luiz Carlos Silva de Araújo Filho,Homem,1
Carlos Portela,Homem,Elison Nascimento,Homem,1
Carlos Portela,Homem,Enio Monteiro,Homem,1
Carlos Portela,Homem,Fabricio Farias,Homem,1
Carlos Portela,Homem,Leonardo Gonçalves,Homem,1
Carlos Portela,Homem,Raaby Miranda,Mulher,1
Carlos Portela,Homem,Rafael Santos,Homem,1
Carlos Portela,Homem,Sandra Oliveira,Homem,2
Carlos R. Beleti Junior,Homem,César Alberto da Silva,Homem,1
Carlos R. Beleti Junior,Homem,Daniela Eloise Flôr,Mulher,3
Carlos R. Beleti Junior,Homem,Eduardo Henrique Molina da Cruz,Homem,3
Carlos R. Beleti Junior,Homem,Marcelo Valério,Homem,1
Carlos R. Beleti Junior,Homem,Maytê G. C. Bezerra,Mulher,1
Carlos R. Beleti Junior,Homem,Maytê Gouvêa Coleto Bezerra,Mulher,1
Carlos R. Beleti Junior,Homem,Natani Gabrieli Boço Cavalcante,Mulher,1
Carlos R. Beleti Junior,Homem,Paulo César Gonçalves,Homem,1
Carlos R. Beleti Junior,Homem,Robertino M. Santiago Junior,Homem,2
Carlos R. Beleti Junior,Homem,Rodrigo Hübner,Homem,1
Carlos Roberto dos Santos Junior,Homem,Daniela Marques,Mulher,1
Carlos Roberto dos Santos Junior,Homem,Gustavo Bartz Guedes,Homem,1
Carlos Storck,Homem,Efrem Lousada,Homem,2
Carlos Storck,Homem,Fátima Duarte-Figueiredo,Mulher,2
Carlos Storck,Homem,Guilherme Silva,Homem,1
Carlos Storck,Homem,Raquel Mini,Mulher,2
Carlos Sérgio Coelho Serra,Homem,Claudia Borges Coutinho,Mulher,1
Carlos Sérgio Coelho Serra,Homem,Diego Zabot,Homem,1
Carlos Sérgio Coelho Serra,Homem,Ecivaldo de Souza Matos,Homem,1
Carlos Sérgio Coelho Serra,Homem,Gracielle Oliveira Tavares,Mulher,1
Carlos Sérgio Coelho Serra,Homem,Juliana M. Oliveira dos Santos,Mulher,1
Carlos Sérgio Coelho Serra,Homem,Leonardo Azevedo,Homem,1
Carlos V. G. C. Lima,Homem,Cícero S. Morais,Homem,1
Carlos V. G. C. Lima,Homem,Júlio Araújo,Homem,1
Carlos V. G. C. Lima,Homem,Vinicius F. Santos,Homem,1
Carlos Vinícius Gomes Costa Lima,Homem,Julio Araujo,Homem,1
Carlos Vinícius Gomes Costa Lima,Homem,Vinicius Fernandes dos Santos,Homem,1
Carlos de Salles Soares Neto,Homem,Dilson José Lins Rabêlo Júnior,Homem,1
Carlos de Salles Soares Neto,Homem,Luis Alves dos Santos Neto,Homem,1
Carmem Hara,Mulher,Katriny Zamproni,Mulher,1
Carmem Hara,Mulher,Marcos Carrero,Homem,1
Carmem Hara,Mulher,Martin A. Musicante,Homem,1
Carmen Vera Scorsatto Brezolin,Mulher,Milene Selbach Silveira,Mulher,1
Carolina Aguilar,Mulher,Gisele Marinho,Mulher,1
Carolina Aguilar,Mulher,Simone Fagundes,Mulher,1
Carolina Riente de Andrade,Mulher,Suzy Santiago,Mulher,1
Carolina Xavier,Mulher,João Gabriel R. Silva,Homem,1
Carolina Xavier,Mulher,Maria Júlia M. Schettini,Mulher,1
Carolina Xavier,Mulher,Samuel O. Silva,Homem,1
Caroline Aparecida de Paula Silva,Mulher,Cândida Nunes da Silva,Mulher,1
Caroline Aparecida de Paula Silva,Mulher,Orlando Lee,Homem,1
Caroline Collange,Mulher,Fernando Magno Quintão Pereira,Homem,1
Caroline Collange,Mulher,Marcos Yukio Siraichi,Homem,1
Caroline Collange,Mulher,Vinicius F. Santos,Homem,1
Caroline Maul de A. Lima,Mulher,Eduardo A. da Silva,Homem,1
Caroline Maul de A. Lima,Mulher,Pedro B. Velloso,Homem,1
Caroline Patrão,Mulher,Celina Figueiredo,Mulher,1
Caroline Patrão,Mulher,Diane Castonguay,Mulher,1
Caroline Patrão,Mulher,Luis Kowada,Homem,1
Caroline Reis Vieira Santos Rauta,Mulher,Daniela Sbizera Justo,Mulher,1
Caroline Reis Vieira Santos Rauta,Mulher,Isabela Reinhold,Mulher,1
Caroline Reis Vieira Santos Rauta,Mulher,Maria Tereza de Almeida Wippel,Mulher,1
