Autor1,Gênero_Autor1,Autor2,Gênero_Autor2,Peso
Ana Alencar,Mulher,Maria Mendes,Mulher,1
Ana Alencar,Mulher,Valéria Pinheiro,Mulher,2
Ana Bacelo,Mulher,Cristina Nunes,Mulher,1
Ana Bacelo,Mulher,Milene Silveira,Mulher,1
Ana C. M. Souza,Mulher,Izadora Perkoski,Mulher,1
Ana C. M. Souza,Mulher,Vanessa Romankiv,Mulher,1
Ana Carla Kruger Leite,Mulher,Cibelle Amorim Martins,Mulher,1
Ana Carla Kruger Leite,Mulher,Clara Marques Bodart,Mulher,1
Ana Carla Kruger Leite,Mulher,Márcia Gonçalves Oliveira,Mulher,1
Ana Carla Kruger Leite,Mulher,Soraya Roberta dos Santos Medeiros,Mulher,1
Ana Carolina C. Ferreira,Mulher,Ecivaldo Matos,Homem,1
Ana Carolina C. Ferreira,Mulher,Emilayne F. Corlett,Mulher,1
Ana Carolina C. Ferreira,Mulher,Juliana M. Oliveira dos Santos,Mulher,1
Ana Carolina Cerqueira Ferreira,Mulher,Débora Abdalla Santos,Mulher,1
Ana Carolina Cerqueira Ferreira,Mulher,Ecivaldo de Souza Matos,Homem,1
Ana Carolina Cerqueira Ferreira,Mulher,Juliana M. Oliveira dos Santos,Mulher,1
Ana Carolina Nesso Guedes,Mulher,Eliana Almeida,Mulher,1
Ana Carolina Nesso Guedes,Mulher,Ester de Lima Pontes Andrade,Mulher,1
Ana Carolina Nesso Guedes,Mulher,Kamila Almeida Benevides,Mulher,1
Ana Carolina Nesso Guedes,Mulher,Kelly Bianca Araujo Silva,Mulher,1
Ana Carolina Nesso Guedes,Mulher,Lilian Giselly Pereira Santos,Mulher,1
Ana Carolina Nesso Guedes,Mulher,Luana Júlia Nunes Ferreira,Mulher,1
Ana Carolina Nesso Guedes,Mulher,Natália de Assis Sousa,Mulher,1
Ana Carolina Nesso Guedes,Mulher,Rebeca de Jesus Brandão,Mulher,1
Ana Carolina R. Soares,Mulher,Carolina C. Vieira,Mulher,1
Ana Carolina R. Soares,Mulher,Serena F. Ribeiro,Mulher,1
Ana Cecília M. de Melo,Mulher,Glaucia M. M. Campos,Mulher,1
Ana Flávia Aragão,Mulher,Andréa Brito,Mulher,1
Ana Flávia Aragão,Mulher,Gabriel Moreira,Homem,1
Ana Flávia Aragão,Mulher,Giorgia Mattos,Mulher,1
Ana Flávia Aragão,Mulher,Josilene Aires,Mulher,1
Ana Flávia Aragão,Mulher,Sanny Alves,Mulher,1
Ana Flávia Aragão,Mulher,Thiago Coelho,Homem,1
Ana Flávia C. Moura,Mulher,Ana Luiza C. Lorens,Mulher,1
Ana Flávia C. Moura,Mulher,Bárbara D. Duarte,Mulher,1
Ana Flávia C. Moura,Mulher,Giorgia de O. Mattos,Mulher,1
Ana Flávia C. Moura,Mulher,Josilene A. Moreira,Mulher,1
Ana Flávia C. Moura,Mulher,Juliana Espíndola Botelho,Mulher,1
Ana Flávia C. Moura,Mulher,Mirella M. Moro,Mulher,1
Ana Flávia C. Moura,Mulher,Thiago Henrique C. Tavares,Homem,1
Ana Iza Alencar,Mulher,Anna Beatriz Marques,Mulher,1
Ana Iza Alencar,Mulher,Kalinka Castelo Branco,Mulher,1
Ana Iza Alencar,Mulher,Maria Victoria S. Fiori,Mulher,1
Ana Iza Alencar,Mulher,Valéria Maria Pinheiro,Mulher,1
Ana Júlia L. Briceño,Mulher,Ana Sofia S. Silvestre,Mulher,1
Ana Júlia L. Briceño,Mulher,Bianca P. Castro,Mulher,1
Ana Júlia L. Briceño,Mulher,Carla Castanho,Mulher,1
Ana Júlia L. Briceño,Mulher,Carla Cavalcante Koike,Mulher,1
Ana Júlia L. Briceño,Mulher,Maristela Holanda,Mulher,1
Ana Júlia L. Briceño,Mulher,Roberta B. Oliveira,Mulher,1
Ana Júlia L. Briceño,Mulher,Tais A. Oliveira,Mulher,1
Ana Júlia L. Briceño,Mulher,Thamires P. Silva,Mulher,1
Ana Lara S. Oliveira,Mulher,Anna Beatriz Marques,Mulher,1
Ana Lara S. Oliveira,Mulher,Jacilane de H. Rabelo,Mulher,1
Ana Lara S. Oliveira,Mulher,Kalinka Castelo Branco,Mulher,1
Ana Lara S. Oliveira,Mulher,Lauana M. C. de Oliveira,Mulher,1
Ana Lara S. Oliveira,Mulher,Maria Victoria S. Fiori,Mulher,1
Ana Lara S. Oliveira,Mulher,Marina da S. Rocha,Mulher,1
Ana Leite,Mulher,Clara Marques Bodart,Mulher,1
Ana Leite,Mulher,Gabriel Nascimento,Homem,1
Ana Leite,Mulher,Márcia Oliveira,Mulher,1
Ana Leite,Mulher,Mônica Silva,Mulher,1
Ana Luiza C. Lorens,Mulher,Bárbara D. Duarte,Mulher,1
Ana Luiza C. Lorens,Mulher,Juliana Espíndola Botelho,Mulher,1
Ana Luiza C. Lorens,Mulher,Mirella M. Moro,Mulher,1
Ana Luísa S. Milson,Mulher,Daniel H. Dalip,Homem,1
Ana Luísa S. Milson,Mulher,Indra Matsiendra C. D. Ribeiro,Mulher,1
Ana Luísa S. Milson,Mulher,Izabela A. Andrade,Mulher,1
Ana Luísa S. Milson,Mulher,Julia M. M. Gonçalves,Mulher,1
Ana Luísa S. Milson,Mulher,Luísa M. Laboissiere,Mulher,2
Ana Luísa S. Milson,Mulher,Marcella D. Ferreira,Mulher,2
Ana Luísa S. Milson,Mulher,Michele A. Brandão,Mulher,2
Ana Luísa S. Milson,Mulher,Mirella M. Moro,Mulher,1
Ana Luísa S. Milson,Mulher,Rodrigo Cardoso,Homem,1
Ana Lúcia Machado,Mulher,Fabiola G. Nakamura,Mulher,1
Ana Lúcia Machado,Mulher,Ludymila Lobo,Mulher,1
Ana Lúcia Machado,Mulher,Rosiane Freitas,Mulher,1
Ana Lúcia Machado,Mulher,Tanara Lauschner,Mulher,1
Ana Lúcia Machado,Mulher,Taynah Almeida,Mulher,1
Ana Moura,Mulher,Barbara Duarte,Mulher,1
Ana Moura,Mulher,Mirella M. Moro,Mulher,1
Ana Paula Cavadas Rodrigues,Mulher,Carla Verônica Machado Marques,Mulher,1
Ana Paula Cavadas Rodrigues,Mulher,Carlo Emmanoel Tolla de Oliveira,Homem,1
Ana Paula Cavadas Rodrigues,Mulher,Claudia Lage Rebello da Motta,Mulher,1
Ana Paula Cavadas Rodrigues,Mulher,Raquel Moreira Machado Fernandes,Mulher,1
Ana Paula Lüdtke Ferreira,Mulher,Márcia Maria Lucchese,Mulher,1
Ana Paula Vieira Guimarães,Mulher,André Pinto Moreira,Homem,1
Ana Paula Vieira Guimarães,Mulher,Ayslan Trevizan Possebom,Homem,1
Ana Paula Vieira Guimarães,Mulher,Carla Santos de Oliveira,Mulher,1
Ana Paula Vieira Guimarães,Mulher,Carlos R. Beleti Junior,Homem,1
Ana Paula Vieira Guimarães,Mulher,Daniela Eloise Flôr,Mulher,1
Ana Paula Vieira Guimarães,Mulher,Eduardo Henrique Molina da Cruz,Homem,1
Ana Sofia S. Silvestre,Mulher,Bianca P. Castro,Mulher,1
Ana Sofia S. Silvestre,Mulher,Carla Castanho,Mulher,1
Ana Sofia S. Silvestre,Mulher,Carla Cavalcante Koike,Mulher,1
Ana Sofia S. Silvestre,Mulher,Maristela Holanda,Mulher,1
Ana Sofia S. Silvestre,Mulher,Roberta B. Oliveira,Mulher,1
Ana Sofia S. Silvestre,Mulher,Tais A. Oliveira,Mulher,1
Ana Sofia S. Silvestre,Mulher,Thamires P. Silva,Mulher,1
Andrea Britto Mattos,Mulher,Marisa Vasconcelos,Mulher,1
Andrea Britto Mattos,Mulher,Maysa M. G. Macedo,Mulher,1
Andrea Britto Mattos,Mulher,Roseli Lopes,Mulher,1
Andressa da Silva Siqueira,Mulher,Beatriz Pereira,Mulher,1
Andressa da Silva Siqueira,Mulher,Laura Damaceno de Almeida,Mulher,1
Andressa da Silva Siqueira,Mulher,Poliana Nascimento Ferreira,Mulher,1
Andreza Sartori,Mulher,Jennyfer Araújo,Mulher,1
Andreza Sartori,Mulher,Leonardo Fronza,Homem,1
Andreza Sartori,Mulher,Luciana P. de Araújo Kohler,Mulher,1
André Constantino da Silva,Homem,Carlos Roberto dos Santos Junior,Homem,1
André Constantino da Silva,Homem,Daniela Marques,Mulher,1
André Constantino da Silva,Homem,Gustavo Bartz Guedes,Homem,1
André Manzano,Homem,Lohana Santos,Mulher,1
André Manzano,Homem,Roger Resmini,Homem,1
André Manzano,Homem,Soraia Prietch,Mulher,1
André Manzano,Homem,Tamyres Souza,Mulher,1
André Manzano,Homem,Waine Júnior,Homem,1
André Manzano,Homem,Ângela Farias,Mulher,1
André Pinto Moreira,Homem,Ayslan Trevizan Possebom,Homem,1
André Pinto Moreira,Homem,Carla Santos de Oliveira,Mulher,1
André Pinto Moreira,Homem,Carlos R. Beleti Junior,Homem,1
André Pinto Moreira,Homem,Daniela Eloise Flôr,Mulher,1
André Pinto Moreira,Homem,Eduardo Henrique Molina da Cruz,Homem,1
Andréa Brito,Mulher,Gabriel Moreira,Homem,1
Andréa Brito,Mulher,Giorgia Mattos,Mulher,1
Andréa Brito,Mulher,Josilene Aires,Mulher,1
Andréa Brito,Mulher,Sanny Alves,Mulher,1
Andréa Brito,Mulher,Thiago Coelho,Homem,1
Andréa S. Bordin,Mulher,Letícia Gindri,Mulher,1
Andréa Sabedra Bordin,Mulher,Isadora Garcia Ferrão,Mulher,1
Andréa Sabedra Bordin,Mulher,Kalinka R. L. J. C. Branco,Mulher,1
Anelise Souza Rocha,Mulher,Douglas Farias Cordeiro,Homem,1
Anelise Souza Rocha,Mulher,Kátia Kelvis Cassiano,Mulher,1
Anelise Souza Rocha,Mulher,Nubia Rosa da Silva,Mulher,1
Angelina S. da S. Sales,Mulher,Danielle R. D. Silva,Mulher,1
Angelina S. da S. Sales,Mulher,Luana S. Reis,Mulher,1
Angélica F. S. Dias,Mulher,Beatriz Saburido,Mulher,1
Angélica F. S. Dias,Mulher,Juliana B. S. França,Mulher,1
Anna Beatriz Marques,Mulher,Ariany Almeida Maia,Mulher,1
Anna Beatriz Marques,Mulher,Jacilane de H. Rabelo,Mulher,2
Anna Beatriz Marques,Mulher,Kalinka Castelo Branco,Mulher,2
Anna Beatriz Marques,Mulher,Lauana M. C. de Oliveira,Mulher,3
Anna Beatriz Marques,Mulher,Maria Elanne M. Rodrigues,Mulher,1
Anna Beatriz Marques,Mulher,Maria Victoria S. Fiori,Mulher,3
Anna Beatriz Marques,Mulher,Marina da S. Rocha,Mulher,2
Anna Beatriz Marques,Mulher,Valéria Maria Pinheiro,Mulher,1
Anna Beatriz Marques,Mulher,Victoria Gabriella R. Pereira,Mulher,1
Anna Beatriz Rosangela Marques,Mulher,Kalinka Castelo Branco,Mulher,1
Anna Beatriz Rosangela Marques,Mulher,Maria Victoria S. Fiori,Mulher,1
Anna Beatriz Rosangela Marques,Mulher,Marina da S. Rocha,Mulher,1
Anna Marques,Mulher,Kalinka Branco,Mulher,1
Anna Marques,Mulher,Maria Fiori,Mulher,1
Anna Marques,Mulher,Maria Mendes,Mulher,1
Anna Marques,Mulher,Marina Rocha,Mulher,1
Anna Marques,Mulher,Valéria Pinheiro,Mulher,2
Anne Carolina Silva,Mulher,Helen França Medeiros,Mulher,1
Anne Carolina Silva,Mulher,Jennifer Gonçalves do Amaral,Mulher,1
Anne Carolina Silva,Mulher,Márcia Gonçalves Oliveira,Mulher,1
Anne Carolina Silva,Mulher,Mônica F. da Silva Lopes,Mulher,1
Ariadna Carreiro de Miranda,Mulher,Claudia Sousa Barbosa,Mulher,1
Ariadna Carreiro de Miranda,Mulher,Lucas Lima Sousa Torres,Homem,1
Ariadna Carreiro de Miranda,Mulher,Maria Rodrigues Gomes,Mulher,1
Ariadna Carreiro de Miranda,Mulher,Simone de Oliveira Santos,Mulher,1
Ariadne Nicoly Mori de Paula,Mulher,Bianca Fernandes Ribas,Mulher,1
Ariadne Nicoly Mori de Paula,Mulher,Clara Scatena da Silva,Mulher,1
Ariadne Nicoly Mori de Paula,Mulher,Claudia Santos Fernandes,Mulher,1
Ariadne Nicoly Mori de Paula,Mulher,Diane Rosa da Silva,Mulher,1
Ariadne Nicoly Mori de Paula,Mulher,Giovanna Mara Paes Franco,Mulher,1
Ariadne Nicoly Mori de Paula,Mulher,Luana Arfux de Castro Nogueira,Mulher,1
Ariadne Nicoly Mori de Paula,Mulher,Marcia Ferreira Cristaldo,Mulher,1
Ariadne Nicoly Mori de Paula,Mulher,Maria Eduarda Alves Barbosa,Mulher,1
Ariadne Nicoly Mori de Paula,Mulher,Marta Luzzi,Mulher,1
Ariadne Nicoly Mori de Paula,Mulher,Nayara Arruda Cunha,Mulher,1
Ariana R. Cursino,Mulher,Juliana F. P. Martinez,Mulher,1
Ariany Almeida Maia,Mulher,Jacilane de H. Rabelo,Mulher,1
Ariany Almeida Maia,Mulher,Lauana M. C. de Oliveira,Mulher,1
Ariany Almeida Maia,Mulher,Maria Elanne M. Rodrigues,Mulher,1
Ariany Almeida Maia,Mulher,Maria Victoria S. Fiori,Mulher,1
Ariany Almeida Maia,Mulher,Marina da S. Rocha,Mulher,1
Ariany Almeida Maia,Mulher,Victoria Gabriella R. Pereira,Mulher,1
Ariel Bentes,Homem,Ingrid Santos,Mulher,1
Ariel Bentes,Homem,Isabelly Oliveira,Mulher,1
Ariel Bentes,Homem,Karla Susiane Pereira,Mulher,1
Ariel Bentes,Homem,Larissa Pessoa,Mulher,1
Ariel Bentes,Homem,Rosiane Freitas,Mulher,1
Ariel Bentes,Homem,Tanara Lauschner,Mulher,1
Arthur Felipe Herdt Schuelter,Homem,Ediana da Silva de Souza,Mulher,1
Arthur Felipe Herdt Schuelter,Homem,Isabela Gasparini,Mulher,1
Arthur Felipe Herdt Schuelter,Homem,Milene Selbach Silveira,Mulher,1
Arthur Felipe Herdt Schuelter,Homem,Rebeca Schroeder,Mulher,1
Arthur Felipe Herdt Schuelter,Homem,Simone Diniz Junqueira Barbosa,Mulher,1
Arthur Felipe Herdt Schuelter,Homem,Êrica Peters do Carmo,Mulher,1
Audir da Costa Oliveira Filho,Homem,Christiane Borges Santos,Mulher,1
Aurora Wang,Mulher,Carla Denise Castanho,Mulher,1
Aurora Wang,Mulher,Ingrid Santana,Mulher,1
Ayla Rebouças,Mulher,Joana Silva,Mulher,1
Ayla Rebouças,Mulher,Joyce Santos,Mulher,1
Ayslan Trevizan Possebom,Homem,Carla Santos de Oliveira,Mulher,1
Ayslan Trevizan Possebom,Homem,Carlos R. Beleti Junior,Homem,1
Ayslan Trevizan Possebom,Homem,Daniela Eloise Flôr,Mulher,1
Ayslan Trevizan Possebom,Homem,Eduardo Henrique Molina da Cruz,Homem,1
Aíla Maciel,Mulher,Gabriela Felipa Souza,Mulher,1
Aíla Maciel,Mulher,Ketrin Diovana Alves Rodrigues Vargas,Mulher,1
Aíla Maciel,Mulher,Letícia Gindri,Mulher,1
Aíla Maciel,Mulher,Marina Braun Otokovieski,Mulher,1
Aíla Maciel,Mulher,Patrícia Araújo de Oliveira,Mulher,2
Aíla Maciel,Mulher,Raniely dos Anjos,Mulher,1
Barbara Duarte,Mulher,Mirella M. Moro,Mulher,1
Barbara Freitas,Mulher,Luciana Cosme,Mulher,1
Barbara Freitas,Mulher,Mayara Nascimento,Mulher,1
Beatriz A. de Miranda,Mulher,Ivyna R. S. Alves,Mulher,1
Beatriz A. de Miranda,Mulher,Lívia M. R. S. Campos,Mulher,1
Beatriz A. de Miranda,Mulher,Marcella M. S. C. de Almeida,Mulher,1
Beatriz Becker,Mulher,Camila Laricchia,Mulher,1
Beatriz Becker,Mulher,Denise Siloto,Mulher,1
Beatriz Becker,Mulher,Elisa Rocha,Mulher,1
Beatriz Becker,Mulher,Flávia Villela,Mulher,1
Beatriz Becker,Mulher,Francisco Campos,Homem,1
Beatriz Becker,Mulher,Gabriel SantClair,Homem,1
Beatriz Becker,Mulher,Janaina Gomide,Mulher,1
Beatriz Becker,Mulher,Julia Godinho,Mulher,1
Beatriz Becker,Mulher,Júlia Marotti,Mulher,1
Beatriz Becker,Mulher,Laura Emmanuella de Oliveira,Mulher,1
Beatriz Becker,Mulher,Milena Estanislau,Mulher,1
Beatriz Becker,Mulher,Tabatta Martins,Mulher,1
Beatriz Becker,Mulher,Valeria Nunes Belmonte,Mulher,1
Beatriz Chicaroni,Mulher,Camila Sass,Mulher,1
Beatriz Chicaroni,Mulher,Carla Rodriguez,Mulher,1
Beatriz Chicaroni,Mulher,Denise Goya,Mulher,1
Beatriz Chicaroni,Mulher,Giana Ferreira,Homem,1
